lamp_id,lat,lon
8099,5549253.159998588,7422433.02000005
8100,5549262.349998576,7422444.3400000585
8101,5549231.939998577,7422429.840000053
8102,5549243.899998552,7422461.25000005
8103,5549273.799998584,7422470.380000051
8104,5549284.919998575,7422454.110000057
8105,5549310.829998603,7422462.51000005
8106,5549335.899998579,7422468.760000056
8107,5549361.459998613,7422474.290000048
8108,5549382.749998604,7422447.970000042
8109,5549379.6199985845,7422463.250000055
8110,5549385.959998629,7422479.820000028
8111,5549345.429998595,7422490.260000048
8112,5549321.759998574,7422485.130000052
8113,5549297.339998587,7422478.340000055
8114,5549232.859998554,7422483.130000051
8115,5549220.559998553,7422506.780000047
8116,5549253.019998613,7422518.359999968
8117,5549394.139998588,7422501.220000051
8118,5549243.869998591,7422534.820000054
8119,5549206.789998547,7422534.390000047
8120,5549183.609998564,7422578.940000055
8121,5549196.369998536,7422554.700000039
8122,5549235.9799985895,7422554.140000049
8123,5549234.089998587,7422574.020000054
8124,5549171.06999856,7422600.790000052
8125,5549227.059998586,7422613.710000049
8126,5549205.079998597,7422606.570000053
8127,5549256.24999863,7422620.790000007
8128,5549281.03999857,7422627.610000056
8129,5549305.77999857,7422633.610000055
8130,5549370.139998619,7422495.560000034
8131,5549380.459998581,7422723.460000053
8132,5549391.109998547,7422656.200000047
8133,5549416.1999985995,7422662.729999956
8134,5549339.079998608,7422751.439999957
8135,5549350.16999852,7422745.789999999
8136,5549364.839998515,7422736.239999988
8137,5549403.789998559,7422734.890000053
8138,5549407.889998598,7422751.3700000495
8139,5549264.999998526,7422777.309999975
8140,5549229.269998525,7422769.290000026
8141,5549195.169998533,7422761.439999973
8142,5549283.379998574,7422816.730000057
8143,5549406.47999862,7422766.270000026
8144,5549410.139998604,7422786.580000052
8145,5549384.749998518,7422753.900000002
8146,5548910.839998601,7422248.290000051
8147,5548916.719998601,7422217.86000005
8148,5548946.56999858,7422216.320000056
8149,5548971.819998585,7422221.440000052
8150,5548995.309998607,7422226.3800000455
8151,5549044.849998549,7422216.300000046
8152,5549038.789998548,7422241.780000051
8153,5549054.919998544,7422247.57000005
8154,5549141.0799985975,7422234.080000049
8155,5549121.639998575,7422200.630000054
8156,5549017.99999856,7422233.960000052
8157,5548921.749998593,7422188.210000047
8158,5549093.259998592,7422177.030000056
8159,5549053.9599985415,7422192.1400000425
8160,5549074.649998554,7422209.800000055
8161,5549101.369998561,7422219.750000055
8162,5548925.759998517,7422296.960000013
8163,5548962.95999852,7422276.220000019
8164,5548946.759998522,7422305.410000018
8165,5548956.979998523,7422324.650000005
8166,5548983.889998523,7422284.810000003
8167,5549010.989998519,7422296.010000005
8168,5549093.299998524,7422262.590000004
8169,5549116.289998522,7422270.780000011
8170,5549121.269998527,7422289.800000015
8171,5549073.68999852,7422254.660000012
8172,5549072.949998515,7422421.4200000055
8173,5549134.60999852,7422251.450000005
8174,5549129.8099985225,7422270.470000014
8175,5549095.029998525,7422351.070000019
8176,5549102.809998512,7422329.900000009
8177,5549114.099998522,7422324.220000002
8178,5549127.239998518,7422293.170000007
8179,5549141.1199985165,7422327.730000008
8180,5549132.72999852,7422347.490000006
8181,5549138.189998514,7422386.630000006
8182,5548918.089998514,7422471.410000012
8183,5548941.779998524,7422481.060000004
8184,5548968.329998524,7422492.940000017
8185,5548993.019998512,7422504.520000009
8186,5549052.369998525,7422532.020000024
8187,5549074.129998514,7422542.530000017
8188,5549098.629998522,7422553.050000009
8189,5549125.899998517,7422565.83999999
8190,5549154.629998519,7422579.060000018
8191,5549019.949998518,7422526.500000024
8192,5548998.989998514,7422590.069999995
8193,5548985.649998519,7422619.0299999975
8194,5548975.959998525,7422622.990000027
8195,5548984.839998517,7422603.04000001
8196,5549018.049998516,7422516.260000001
8197,5549035.9199985275,7422509.110000019
8198,5549029.6799985245,7422502.81000001
8199,5549156.119998515,7422626.490000006
8200,5549035.2799985185,7422341.730000006
8201,5549060.969998515,7422352.200000019
8202,5549065.449998531,7422369.35000003
8203,5549082.139998523,7422360.760000018
8204,5549067.3199985195,7422414.400000004
8205,5549059.28999852,7422433.110000011
8206,5549051.289998518,7422451.63000003
8207,5549043.299998515,7422470.530000005
8208,5549048.69999852,7422478.840000003
8209,5549036.279998522,7422487.280000016
8210,5549111.269998522,7422310.030000006
8211,5549076.879998516,7422289.660000002
8212,5549067.389998523,7422319.18000001
8213,5549040.169998515,7422307.980000004
8214,5548974.309998516,7422256.420000008
8215,5549007.7899985155,7422278.510000004
8216,5549118.6999985175,7422377.170000012
8217,5549086.729998517,7422388.980000012
8218,5548994.649998514,7422340.19000001
8219,5549011.679998514,7422332.090000003
8220,5549100.389998511,7422356.16
8221,5549044.549998515,7422276.570000004
8222,5548903.64999852,7422281.389999986
8223,5548930.30999851,7422313.860000005
8224,5548999.15999852,7422571.610000023
8225,5549007.069998515,7422554.700000007
8226,5548968.579998512,7422315.260000003
8227,5548989.00999852,7422322.900000016
8228,5548921.719998513,7422634.480000011
8229,5548955.799998516,7422677.420000003
8230,5548960.739998525,7422673.550000001
8231,5548946.569998521,7422704.499999996
8232,5548933.339998522,7422733.320000004
8233,5548919.929998518,7422762.450000008
8234,5548923.839998514,7422736.590000009
8235,5548934.389998522,7422712.97000001
8236,5548944.989998519,7422694.8600000115
8237,5549141.499998517,7422651.020000004
8238,5549125.589998518,7422677.600000003
8239,5549109.529998524,7422705.00000001
8240,5549160.669998524,7422819.989999984
8241,5549131.1199985165,7422819.7900000075
8242,5549155.979998513,7422781.789999989
8243,5549124.509998517,7422777.889999996
8244,5549101.909998512,7422806.850000001
8245,5549116.4599985145,7422749.73
8246,5548965.249998519,7422646.890000008
8247,5549011.21999852,7422563.730000012
8248,5548577.009998521,7422195.530000025
8249,5548559.929998542,7422221.470000046
8250,5548571.499998623,7422230.420000038
8251,5548623.009998607,7422239.490000043
8252,5548647.319998612,7422243.700000037
8253,5548625.5599986045,7422261.8300000485
8254,5548581.619998621,7422253.920000037
8255,5548556.769998622,7422249.550000036
8256,5548545.039998521,7422243.829999985
8257,5548528.429998525,7422269.010000033
8258,5548540.179998522,7422222.560000025
8259,5548554.399998526,7422200.690000026
8260,5548570.779998516,7422175.730000018
8261,5548499.479998625,7422206.96000003
8262,5548489.5199986035,7422249.390000049
8263,5548402.969998628,7422266.380000027
8264,5548433.14999852,7422271.529999989
8265,5548674.169998617,7422248.570000038
8266,5548699.78999863,7422253.040000024
8267,5548725.71999861,7422257.440000045
8268,5548751.219998587,7422262.150000056
8269,5548656.019998621,7422266.960000025
8270,5548678.939998631,7422271.070000005
8271,5548676.679998631,7422294.230000005
8272,5548674.069998633,7422317.680000017
8273,5548671.5699986275,7422342.349999975
8274,5548702.189998625,7422274.760000023
8275,5548727.459998615,7422279.570000045
8276,5548753.219998619,7422284.070000041
8277,5548881.319998636,7422285.190000018
8278,5548854.599998619,7422280.230000029
8279,5548829.719998608,7422275.930000043
8280,5548803.619998613,7422271.34000004
8281,5548776.589998622,7422266.630000039
8282,5548779.52999863,7422288.680000028
8283,5548806.389998608,7422293.330000046
8284,5548832.959998612,7422298.03000004
8285,5548857.629998628,7422302.8700000215
8286,5548897.849998596,7422309.32000005
8287,5548891.589998625,7422338.380000037
8288,5548885.619998613,7422366.420000039
8289,5548879.229998628,7422396.170000023
8290,5548873.819998617,7422423.570000038
8291,5548780.569998635,7422437.510000019
8292,5548789.099998594,7422413.580000049
8293,5548743.24999863,7422571.120000016
8294,5548713.909998634,7422567.960000011
8295,5548687.529998638,7422565.420000017
8296,5548767.04999863,7422573.540000009
8297,5548800.429998632,7422576.3
8298,5548822.529998576,7422469.120000056
8299,5548847.289998605,7422473.9200000465
8300,5548860.459998565,7422473.860000053
8301,5548868.5299986135,7422450.770000038
8302,5548855.019998617,7422444.890000042
8303,5548827.399998615,7422440.370000045
8304,5548890.319998572,7422460.470000058
8305,5548850.659998603,7422499.170000051
8306,5548841.25999857,7422523.260000055
8307,5548830.089998594,7422550.930000053
8308,5548819.88999857,7422574.520000051
8309,5548893.0199985895,7422621.770000055
8342,5548458.0799985835,7422278.340000054
8310,5548862.209998562,7422608.420000051
8311,5548832.889998551,7422595.61000005
8312,5548809.369998535,7422597.360000043
8313,5548798.709998549,7422621.450000052
8314,5548786.5399985425,7422647.80000004
8315,5548757.489998563,7422659.470000052
8316,5548675.049998627,7422649.95000002
8317,5548671.49999863,7422737.760000017
8318,5548701.599998631,7422737.03
8319,5548730.39999863,7422736.280000011
8320,5548750.909998621,7422729.580000035
8321,5548762.47999855,7422701.760000049
8322,5548774.37999856,7422674.520000051
8323,5548915.109998549,7422758.830000052
8324,5548904.229998583,7422782.830000051
8325,5548879.849998605,7422830.940000053
8326,5548882.45999856,7422840.030000057
8327,5548879.609998559,7422810.67000005
8328,5548853.409998567,7422798.020000053
8329,5548827.429998543,7422783.3900000425
8330,5548801.8999985345,7422769.890000041
8331,5548767.899998566,7422754.430000053
8332,5548739.929998562,7422758.470000057
8333,5548729.519998586,7422784.880000056
8334,5548717.699998578,7422813.960000057
8335,5548699.929998614,7422872.240000034
8336,5548897.169998584,7422811.960000052
8337,5548908.329998594,7422787.490000056
8338,5548869.939998557,7422848.820000054
8339,5548866.919998537,7422867.79000004
8340,5548858.25999856,7422870.020000053
8341,5548706.7999985665,7422845.910000054
8343,5548504.099998528,7422276.629999987
8344,5548488.87999863,7422289.160000007
8345,5548495.129998625,7422303.950000039
8346,5548500.77999864,7422352.880000003
8347,5548506.419998612,7422318.980000047
8348,5548501.119998629,7422385.009999989
8349,5548502.749998627,7422414.429999978
8350,5548504.069998631,7422443.539999992
8351,5548611.059998632,7422384.630000013
8352,5548539.859998568,7422357.379999944
8353,5548559.179998602,7422348.029999953
8354,5548583.789998629,7422351.820000022
8355,5548612.329998629,7422356.600000016
8356,5548605.639998632,7422457.260000011
8357,5548607.249998623,7422432.760000025
8358,5548609.03999863,7422409.330000003
8359,5548499.2499985965,7422563.440000056
8360,5548513.029998573,7422571.999999945
8361,5548513.579998632,7422549.870000015
8362,5548505.429998634,7422475.369999984
8363,5548504.949998625,7422534.6100000255
8364,5548507.099998634,7422505.800000001
8365,5548452.689998588,7422670.990000053
8366,5548464.449998598,7422644.070000048
8367,5548487.719998603,7422590.180000053
8368,5548477.959998574,7422612.890000054
8369,5548521.889998565,7422592.709999949
8370,5548543.4299985925,7422645.539999949
8371,5548532.659998562,7422620.219999947
8372,5548543.689998638,7422552.680000012
8373,5548573.079998625,7422555.260000031
8374,5548603.469998614,7422557.71000004
8375,5548634.239998619,7422560.91000004
8376,5548659.249998629,7422563.130000006
8377,5548559.739998632,7422489.9600000195
8378,5548571.349998633,7422392.810000008
8379,5548544.999998636,7422488.919999982
8380,5548647.4799986305,7422738.489999989
8381,5548594.989998631,7422739.949999993
8382,5548554.2099985685,7422671.56999995
8383,5548565.91999858,7422700.229999946
8384,5548577.229998528,7422728.989999971
8385,5548570.779998604,7422737.400000046
8386,5548538.439998592,7422729.7700000545
8387,5548579.1499986295,7422755.289999989
8388,5548440.729998585,7422698.550000053
8389,5548428.239998571,7422727.280000058
8390,5548510.469998608,7422723.3400000455
8391,5548483.389998599,7422716.690000052
8392,5548455.679998625,7422710.300000034
8393,5548585.879998582,7422780.419999949
8394,5548595.799998578,7422802.439999949
8395,5548606.889998591,7422827.469999948
8396,5548620.059998573,7422857.209999945
8397,5548569.739998522,7422807.4200000195
8398,5548551.659998571,7422851.749999946
8399,5548537.799998591,7422819.759999952
8400,5548523.039998572,7422785.799999945
8401,5548493.779998613,7422778.190000046
8402,5548464.769998609,7422772.600000044
8403,5548530.959998611,7422845.7100000465
8404,5548505.699998633,7422841.170000021
8405,5548625.989998635,7422739.239999981
8406,5548286.279998625,7422185.880000026
8407,5548323.799998611,7422179.980000042
8408,5548377.849998622,7422263.34000003
8409,5548347.129998637,7422259.4000000125
8410,5548295.26999859,7422268.9700000575
8411,5548277.149998565,7422275.240000052
8412,5548290.569998585,7422239.930000057
8413,5548308.7399985865,7422233.840000052
8414,5548298.839998628,7422218.300000038
8415,5548317.269998602,7422205.370000051
8416,5548265.119998596,7422227.270000056
8417,5548269.969998619,7422207.900000038
8418,5548317.479998638,7422256.62
8419,5548285.739998621,7422302.690000035
8420,5548277.3999986015,7422327.780000052
8421,5548265.879998595,7422358.2800000515
8422,5548265.619998605,7422306.450000048
8423,5548255.039998601,7422334.310000051
8424,5548243.739998597,7422363.980000054
8425,5548232.239998559,7422394.94000005
8426,5548254.51999856,7422388.010000054
8427,5548243.009998572,7422418.330000055
8428,5548230.879998617,7422450.790000037
8429,5548220.459998588,7422424.480000055
8430,5548208.209998547,7422456.810000043
8431,5548197.219998618,7422486.840000042
8432,5548220.189998571,7422478.160000053
8433,5548163.619998535,7422574.910000041
8434,5548175.109998611,7422545.100000046
8435,5548185.719998537,7422516.980000046
8436,5548197.569998542,7422537.900000036
8437,5548208.949998552,7422507.770000054
8438,5548186.159998586,7422567.610000055
8439,5548164.609998572,7422631.110000056
8440,5548174.349998578,7422598.370000058
8441,5548404.729998549,7422781.879999955
8442,5548393.3899985235,7422807.84000001
8443,5548347.069998615,7422871.440000044
8444,5548385.279998634,7422837.410000021
8445,5548371.479998528,7422866.459999972
8446,5548416.879998568,7422754.040000053
8447,5548143.729998635,7422636.760000022
8448,5548137.259998603,7422662.910000051
8449,5548157.129998627,7422661.270000023
8450,5548152.099998578,7422606.010000051
8451,5548149.019998606,7422693.50000005
8452,5548141.33999862,7422725.070000043
8453,5548133.279998612,7422756.280000047
8454,5548126.019998608,7422784.670000049
8455,5548110.009998597,7422773.850000053
8456,5548116.809998608,7422744.920000045
8457,5548118.139998639,7422816.530000005
8458,5548103.039998623,7422802.970000029
8459,5548110.249998618,7422848.670000038
8460,5548104.239998637,7422874.61999998
8461,5548088.209998639,7422862.579999995
8462,5548095.609998641,7422833.180000008
8463,5548130.359998634,7422690.630000018
8464,5548123.729998607,7422717.730000049
8465,5548972.519998514,7422647.300000016
8466,5546868.209998517,7422435.830000012
8467,5546906.659998523,7422439.630000017
8468,5546881.039998523,7422408.070000018
8469,5546920.299998523,7422781.620000005
8470,5546839.769998522,7422479.400000009
8471,5550011.35999863,7422821.440000006
8472,5550038.269998632,7422822.499999993
8473,5550062.579998626,7422824.1400000155
8474,5550109.199998633,7422826.279999981
8475,5550088.199998636,7422825.36
8542,5548523.759998517,7422312.960000018
8476,5549957.519998626,7422822.1600000085
8477,5549928.489998631,7422817.590000023
8478,5549039.569998515,7422358.640000015
8479,5549018.439998516,7422366.130000012
8480,5549007.689998519,7422393.530000014
8481,5548997.829998521,7422417.510000017
8482,5548977.569998522,7422413.970000011
8483,5548954.769998515,7422405.060000014
8484,5548929.599998523,7422395.370000013
8485,5549189.359998524,7422196.61000001
8486,5549075.879998525,7422393.620000013
8487,5547058.699998525,7422329.93000001
8488,5548883.499998521,7422307.060000011
8489,5546907.679998518,7422752.370000017
8490,5548597.179998519,7422235.040000004
8491,5549656.329998513,7422537.900000008
8492,5546894.46999852,7422425.070000019
8493,5548773.299998515,7422456.83000001
8494,5548787.189998522,7422446.000000014
8495,5548976.3699985165,7422332.680000009
8496,5548798.469998521,7422472.790000014
8497,5547825.539998523,7422785.960000025
8498,5547803.609998523,7422787.970000008
8499,5547778.209998526,7422790.390000022
8500,5547756.07999852,7422792.520000009
8501,5549589.879998518,7422287.7300000135
8502,5549590.729998511,7422317.700000006
8503,5549590.569998523,7422418.490000006
8504,5549584.649998518,7422450.460000015
8505,5549557.839998517,7422467.50000002
8506,5549548.0599985225,7422479.42000001
8507,5549553.8499985235,7422502.600000018
8508,5549565.389998512,7422399.580000016
8509,5549581.239998518,7422371.200000002
8510,5549590.379998515,7422342.790000007
8511,5546994.759998524,7422322.6600000225
8512,5546975.55999853,7422333.970000026
8513,5546955.509998548,7422344.200000042
8514,5546934.869998534,7422354.020000038
8515,5546913.329998526,7422362.500000031
8516,5546875.539998537,7422378.23000003
8517,5547312.529998524,7422194.67
8518,5547750.149998518,7422311.520000003
8519,5548522.089998516,7422250.060000007
8520,5549013.919998522,7422347.880000014
8521,5547053.489998525,7422199.9700000165
8522,5547066.669998519,7422177.710000001
8523,5548954.059998512,7422648.390000008
8524,5549165.819998518,7422753.560000009
8525,5546833.389998526,7422757.020000022
8526,5546788.049998521,7422472.370000015
8527,5546782.30999853,7422447.240000026
8528,5546793.05999852,7422497.760000008
8529,5546797.169998521,7422523.670000006
8530,5549331.759998515,7422640.4500000095
8531,5549360.469998523,7422648.0400000075
8532,5548537.45999863,7422402.019999985
8533,5548538.799998637,7422383.560000004
8534,5549441.219998541,7422675.7500000475
8535,5549023.719998525,7422536.689999983
8536,5549058.899998519,7422454.99
8537,5549138.129998519,7422265.769999995
8538,5547286.279998524,7422439.680000028
8539,5546842.669998523,7422393.2400000235
8540,5546846.609998525,7422361.250000023
8541,5548549.059998524,7422300.920000025
8543,5548597.38999852,7422260.79
8544,5548591.389998517,7422292.830000003
8545,5548568.159998525,7422296.490000013
8546,5548614.03999852,7422316.079999989
8547,5548623.849998516,7422296.240000016
8548,5548630.329998515,7422344.350000001
8549,5548875.499998517,7422381.129999987
8550,5548851.309998515,7422377.679999988
8551,5548820.069998517,7422373.390000016
8552,5548795.819998526,7422369.829999996
8553,5548792.609998518,7422390.660000007
8554,5548769.749998522,7422366.10999999
8555,5548740.239998525,7422362.180000001
8556,5548715.4299985245,7422358.280000008
8557,5548685.40999852,7422353.850000009
8558,5548660.999998519,7422350.319999998
8559,5549455.209998519,7422668.370000008
8560,5549463.739998522,7422648.470000001
8561,5549478.959998512,7422634.690000002
8562,5549501.749998522,7422589.680000006
8563,5549522.7499985155,7422588.190000007
8564,5549541.729998513,7422582.950000007
8565,5549539.049998521,7422532.7500000065
8566,5549536.619998522,7422557.140000011
8567,5546884.529998637,7422184.909999999
8568,5549981.289998512,7422823.420000005
8569,5547755.669998621,7422773.140000036
8570,5548774.15999856,7422478.229999949
8571,5548890.919998631,7422807.460000027
8572,5548551.979998635,7422389.85999998
8573,5547048.05999856,7422295.459999953
8574,5549284.289998597,7422768.909999951
8575,5549494.689998625,7422620.770000033
8576,5549572.89999852,7422227.230000007
8577,5549585.969998516,7422253.110000015
8578,5549522.019998513,7422240.530000017
8579,5549548.699998521,7422213.820000016
8580,5548726.1099985195,7422654.390000008
8581,5548275.7299985215,7422246.039999986
8582,5548259.019998519,7422241.629999999
8583,5548236.269998521,7422235.539999985
8584,5548218.519998513,7422230.699999991
8585,5548199.499998518,7422225.560000001
8586,5548181.039998519,7422220.289999988
8587,5548162.34999852,7422215.430000002
8588,5548142.049998526,7422209.819999976
8589,5548123.189998524,7422204.699999982
8590,5548104.0699985195,7422199.529999994
8591,5548084.75999852,7422194.1699999925
8592,5548065.739998524,7422188.999999999
8593,5548046.529998522,7422183.800000008
8594,5548027.4599985145,7422178.599999999
8595,5548702.249998527,7422651.959999981
8596,5549150.919998525,7422861.399999998
8597,5549533.439998516,7422220.840000003
8598,5547648.949998523,7422864.140000004
8599,5547653.899998518,7422846.569999976
8600,5548866.569998518,7423441.710000005
8601,5548885.149998524,7423452.230000008
8602,5548887.899998519,7423430.810000004
8603,5548890.449998522,7423405.770000004
8604,5548939.629998515,7423401.150000006
8605,5548886.5799985165,7423373.810000007
8606,5548888.569998515,7423358.570000002
8607,5548827.559998517,7423261.810000002
8608,5548841.169998522,7423278.230000008
8609,5548855.049998525,7423265.230000005
8610,5548867.8099985225,7423279.760000003
8611,5548880.539998525,7423293.570000001
8612,5548855.77999852,7423295.370000007
8613,5548870.669998517,7423313.310000001
8614,5548931.009998516,7423063.040000004
8615,5548927.719998515,7423089.530000006
8616,5548924.419998516,7423116.400000008
8617,5548921.129998525,7423146.680000001
8618,5548903.299998521,7423145.250000007
8619,5548875.509998524,7423136.110000003
8620,5548855.509998523,7423129.480000004
8621,5548827.889998517,7423120.540000005
8622,5548796.079998522,7423110.400000005
8623,5548931.7299985215,7423154.850000001
8624,5548917.9499985175,7423175.5100000035
8625,5548913.719998517,7423208.0100000035
8626,5548912.149998526,7423237.250000007
8627,5548807.699998525,7423213.9700000025
8628,5548818.709998522,7423230.030000007
8629,5548841.569998519,7423252.560000002
8630,5548813.549998523,7423245.870000005
8631,5548791.709998513,7423200.830000001
8632,5548888.099998516,7423309.200000007
8633,5548884.299998523,7423329.030000002
8634,5548902.969998517,7423297.310000006
8635,5548905.679998517,7423273.490000003
8636,5548927.059998517,7423324.200000006
8637,5548934.419998524,7423360.380000004
8638,5548921.169998522,7423343.320000005
8639,5548904.949998517,7423340.950000004
8640,5548906.409998519,7423357.330000004
8641,5548908.179998516,7423326.170000004
8642,5548686.099998522,7423114.940000005
8643,5548701.9599985145,7423103.280000007
8644,5548715.399998522,7423093.220000001
8645,5548764.209998518,7423099.980000004
8646,5548702.8099985225,7423177.200000003
8647,5548723.10999852,7423186.420000004
8648,5548740.709998518,7423193.500000005
8649,5548756.569998522,7423199.330000003
8650,5548770.559998517,7423205.160000004
8651,5548785.019998522,7423213.010000001
8652,5548774.039998516,7423189.800000002
8653,5548754.289998516,7423181.050000004
8654,5548735.499998521,7423172.540000007
8655,5548715.079998518,7423164.050000004
8656,5548697.409998515,7423156.150000002
8657,5548765.299998519,7423069.320000005
8658,5548753.059998521,7423085.070000004
8659,5548740.2199985245,7423098.730000002
8660,5548724.419998518,7423112.030000001
8661,5548709.6899985215,7423124.340000007
8662,5548698.569998523,7423136.150000002
8663,5548879.8499985235,7423471.61
8664,5548857.299998514,7423464.760000004
8665,5548848.799998522,7423485.920000004
8666,5548861.129998527,7423530.050000013
8667,5548833.139998524,7423532.770000002
8855,5547143.109998521,7423171.960000005
8668,5548811.2299985215,7423549.690000004
8669,5548708.559998523,7423598.110000008
8670,5548725.409998523,7423591.380000006
8671,5548748.559998519,7423582.090000004
8672,5548770.209998524,7423573.080000004
8673,5548789.629998524,7423564.260000003
8674,5548758.639998519,7423589.860000012
8675,5548772.029998515,7423614.030000006
8676,5548782.259998515,7423632.420000005
8677,5548793.6999985175,7423653.010000004
8678,5548876.769998519,7423550.950000004
8679,5548890.309998514,7423572.570000001
8680,5548903.559998516,7423594.650000001
8681,5548917.26999852,7423618.100000002
8682,5548936.429998522,7423637.74
8683,5548919.489998521,7423657.800000006
8684,5548889.519998514,7423693.480000002
8685,5548903.669998522,7423676.890000001
8686,5548807.109998516,7423677.120000006
8687,5548534.209998522,7423663.550000006
8688,5548575.10999852,7423648.610000003
8689,5548600.2699985225,7423639.150000006
8690,5548626.069998521,7423629.420000002
8691,5548645.889998519,7423621.930000005
8692,5548666.389998523,7423632.670000003
8693,5548683.129998519,7423607.730000003
8694,5548660.239998522,7423595.810000001
8695,5548659.519998524,7423573.610000002
8696,5548658.579998519,7423547.380000005
8697,5548657.819998524,7423521.840000006
8698,5548656.979998519,7423498.460000004
8699,5548656.129998523,7423475.050000002
8700,5548511.399998519,7423670.130000005
8701,5548484.629998517,7423677.570000007
8702,5548462.369998518,7423683.780000001
8703,5548613.569998515,7423470.640000004
8704,5548589.089998521,7423477.7200000025
8705,5548565.689998519,7423484.550000001
8706,5548539.589998521,7423492.460000005
8707,5548511.049998517,7423500.720000004
8708,5548483.689998517,7423508.730000005
8709,5548458.889998522,7423515.980000002
8710,5548530.879998525,7423475.370000005
8711,5548676.439998524,7423664.700000003
8712,5548667.209998514,7423081.340000009
8713,5548672.039998536,7423122.280000038
8714,5548679.469998516,7423149.070000021
8715,5548666.219998516,7423158.729999988
8716,5548656.08999852,7423138.610000014
8717,5548642.22999852,7423149.080000015
8718,5548591.929998525,7423127.840000017
8719,5548609.779998526,7423135.570000013
8720,5548626.879998529,7423142.500000028
8721,5548635.399998519,7423127.100000019
8722,5548615.349998529,7423116.520000028
8723,5548553.979998528,7423088.980000018
8724,5548541.369998517,7423105.870000017
8725,5548556.499998527,7423112.150000021
8726,5548574.139998521,7423120.100000012
8727,5548503.909998518,7423089.030000021
8728,5548521.459998527,7423097.110000008
8729,5548494.43999852,7423187.420000017
8730,5548515.769998543,7423179.860000039
8731,5548470.53999853,7423201.9800000405
8732,5548447.659998543,7423215.820000046
8733,5548449.799998534,7423253.900000042
8734,5548465.549998531,7423274.87000003
8735,5548480.81999854,7423295.310000039
8736,5548683.9399985215,7423168.790000009
8737,5548496.169998518,7423317.660000016
8738,5548510.939998543,7423338.94000004
8739,5548521.149998532,7423357.030000033
8740,5548524.799998528,7423383.8800000325
8741,5548526.679998517,7423410.800000022
8742,5548528.359998518,7423437.050000015
8743,5548529.729998524,7423457.310000008
8744,5548662.269998531,7423453.4200000325
8745,5548633.149998522,7423464.920000025
8746,5548668.599998515,7423434.700000022
8747,5548668.299998517,7423410.410000013
8748,5548667.759998515,7423381.050000002
8749,5548667.219998519,7423353.470000012
8750,5548666.739998528,7423329.120000021
8751,5548655.619998528,7423307.910000025
8752,5548639.519998526,7423285.760000018
8753,5548624.499998518,7423264.680000017
8754,5548606.579998521,7423240.140000024
8755,5548591.559998523,7423219.470000018
8756,5548596.59999852,7423441.730000005
8757,5548594.289998516,7423408.350000017
8758,5548539.649998521,7423343.900000014
8759,5548400.869998528,7423100.600000017
8760,5548389.939998521,7423122.01000001
8761,5548378.739998518,7423143.800000009
8762,5548367.469998521,7423166.120000009
8763,5548355.949998523,7423188.550000012
8764,5548334.889998515,7423225.510000011
8765,5548323.259998521,7423245.690000014
8766,5548345.159998522,7423207.830000012
8767,5548434.229998526,7423233.180000015
8768,5548419.699998523,7423213.820000007
8769,5548403.919998521,7423192.820000017
8770,5548386.969998522,7423170.220000016
8771,5548335.849998522,7423264.370000015
8772,5548388.999998523,7423319.8200000115
8773,5548368.0299985185,7423297.960000008
8774,5548351.979998528,7423281.040000016
8775,5548207.499998524,7423216.200000015
8776,5548233.55999852,7423205.330000011
8777,5548249.989998526,7423198.690000013
8778,5548270.429998524,7423213.350000009
8779,5548287.409998528,7423225.560000009
8780,5548273.619998524,7423094.170000008
8781,5548242.509998515,7423181.710000008
8782,5548298.3499985235,7423264.310000013
8783,5548274.759998519,7423274.650000015
8784,5548257.569998524,7423282.490000021
8785,5548433.759998525,7423494.840000012
8786,5548440.099998524,7423527.160000013
8787,5548423.829998523,7423693.200000009
8788,5548403.209998527,7423696.630000009
8789,5548442.239998519,7423689.36000001
8790,5548176.049998517,7423359.120000005
8791,5548180.8599985195,7423382.140000014
8792,5548185.609998518,7423404.820000015
8793,5548191.259998521,7423432.040000019
8794,5548170.219998522,7423330.91000001
8795,5548165.279998517,7423306.630000003
8796,5548160.849998517,7423285.370000006
8797,5548156.479998521,7423258.770000005
8798,5548151.979998518,7423236.1000000145
8799,5548150.869998522,7423328.340000009
8800,5548119.019998517,7423331.6400000015
8801,5548123.749998516,7423230.4000000125
8802,5548095.969998528,7423235.280000013
8803,5548094.479998518,7423334.240000011
8804,5548058.509998519,7423149.0900000045
8805,5548064.199998521,7423242.0600000145
8806,5548071.62999852,7423336.550000012
8807,5548048.14999852,7423339.060000018
8808,5548038.449998522,7423150.810000006
8809,5548037.269998522,7423252.9600000195
8810,5548023.229998531,7423281.360000015
8811,5548025.499998522,7423301.930000011
8812,5548024.059998519,7423358.690000014
8813,5548017.519998519,7423256.600000008
8814,5548007.329998526,7423233.080000004
8815,5547994.519998517,7423154.600000004
8816,5548017.349998523,7423152.660000016
8817,5547982.689998518,7423187.310000004
8818,5547993.379998527,7423211.700000007
8819,5547977.249998523,7423221.840000012
8820,5547972.129998523,7423162.800000004
8821,5547950.759998521,7423111.920000006
8822,5547961.11999852,7423136.69
8823,5547952.609998515,7423222.660000001
8824,5548195.499998517,7423452.23
8825,5548181.509998524,7423220.770000001
8826,5547852.549998519,7423218.450000005
8827,5547828.5599985225,7423215.2700000135
8828,5547806.349998523,7423212.260000002
8829,5547929.499998517,7423223.39
